company_name,schedule_type,work_from_home,search_location,salary_rate,locations,min_yearly,max_yearly,state
Cox Communications,Full-time,False,United States,a year,"Bethany, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Haysville, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Bel Aire, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Bel Aire, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Goddard, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Maize, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Kechi, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Yukon, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"The Village, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Colwich, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Mulvane, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Derby, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Clearwater, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Andover, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Oklahoma City, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Arcadia, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Benton, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Park City, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Tuttle, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Midwest City, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Spencer, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Edmond, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Mulvane, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Haysville, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Rose Hill, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Midwest City, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"McConnell AFB, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Warr Acres, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Moore, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Valley Center, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Choctaw, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Nicoma Park, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Bentley, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Valley Brook, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Edmond, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Derby, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"The Village, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Wichita, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,Unknown,77000.0,116000.0,Unknown
Cox Communications,Full-time,False,United States,a year,"Oklahoma City, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Kechi, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Spencer, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Yukon, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Piedmont, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Rose Hill, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"McConnell AFB, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Bethany, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Valley Center, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Benton, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Nicoma Park, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Valley Brook, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Wichita, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,Unknown,77000.0,116000.0,Unknown
Cox Communications,Full-time,False,United States,a year,"Park City, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Springdale, AR",77000.0,116000.0,AR
Cox Communications,Full-time,False,United States,a year,"Tulsa, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Clearwater, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Haysville, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Bethany, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"The Village, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Park City, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Clearwater, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Andover, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Warr Acres, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Springdale, AR",77000.0,116000.0,AR
Cox Communications,Full-time,False,United States,a year,"Bel Aire, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Maize, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Oklahoma City, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,Unknown,77000.0,116000.0,Unknown
Cox Communications,Full-time,False,United States,a year,"Warr Acres, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Nicoma Park, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Kechi, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Edmond, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Arcadia, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Nicoma Park, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Derby, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Kechi, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Tulsa, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Jones, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Bentley, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Oklahoma City, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Piedmont, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Valley Brook, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Valley Center, KS",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Tulsa, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"Oklahoma City, OK",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"  Edmond, OK   ",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"  Benton, KS   ",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"  Clearwater, KS   ",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"  Jones, OK   ",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"  The Village, OK   ",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"  Mulvane, KS   ",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"  Jones, OK   ",77000.0,116000.0,OK
Cox Communications,Full-time,False,United States,a year,"  Rose Hill, KS   ",77000.0,116000.0,KS
Cox Communications,Full-time,False,United States,a year,"Tuttle, OK",84600.0,127000.0,OK
Cox Communications,Full-time,False,United States,a year,"Midwest City, OK",84600.0,127000.0,OK
Cox Communications,Full-time,False,United States,a year,"The Village, OK",84600.0,127000.0,OK
Cox Communications,Full-time,False,United States,a year,"Del City, OK",84600.0,127000.0,OK
Cox Communications,Full-time,False,United States,a year,"Oklahoma City, OK",84600.0,127000.0,OK
Cox Communications,Full-time,False,United States,a year,"Midwest City, OK",84600.0,127000.0,OK
Cox Communications,Full-time,False,United States,a year,"Valley Center, KS",87400.0,146000.0,KS
Cox Communications,Full-time,False,United States,a year,"Goddard, KS",87400.0,146000.0,KS
Cox Communications,Full-time,False,United States,a year,"Choctaw, OK",87400.0,146000.0,OK
Cox Communications,Full-time,False,United States,a year,"Valley Center, KS",87400.0,146000.0,KS
Cox Communications,Full-time,False,United States,a year,"Benton, KS",87400.0,146000.0,KS
Cox Communications,Full-time,False,United States,a year,"Oklahoma City, OK",87400.0,146000.0,OK
Cox Communications,Full-time,False,United States,a year,"The Village, OK",87400.0,146000.0,OK
"Trellance, Inc.",Full-time,False,United States,a year,Unknown,80000.0,110000.0,Unknown
Partnership Employment,Full-time,False,United States,a year,Unknown,75000.0,80000.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,Missouri,90628.0,154313.0,MO
Citi,Full-time,False,United States,a year,Unknown,73570.0,110350.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,"Belle, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,Missouri,106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Warrensburg, MO",109696.0,186781.0,MO
Fortuna BMC,Full-time,False,United States,a year,Unknown,122000.0,152000.0,Unknown
Fortuna BMC,Full-time,False,United States,a year,Unknown,77100.0,124000.0,Unknown
Harnham,Full-time,False,United States,a year,Unknown,120000.0,140000.0,Unknown
Citi,Full-time,False,United States,a year,Unknown,73570.0,110350.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,Missouri,76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Devils Elbow, MO",90628.0,154313.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Westphalia, MO",90628.0,154313.0,MO
EDWARD JONES,Full-time,False,United States,a year,Missouri,76798.0,130764.0,MO
Harnham,Full-time,False,United States,an hour,Unknown,62400.0,93600.0,Unknown
Harnham,Full-time,False,United States,an hour,Unknown,124800.0,145600.0,Unknown
Harnham,Full-time,False,United States,a year,Unknown,120000.0,140000.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,"Hurley, MO",106916.0,182047.0,MO
Harnham,Full-time,False,United States,an hour,Unknown,124800.0,166400.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,"Jamestown, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Springfield, MO",106916.0,182047.0,MO
Citi,Full-time,False,United States,a year,Unknown,105850.0,158780.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,"Linn, MO",106916.0,182047.0,MO
Harnham,Full-time,False,United States,an hour,Unknown,124800.0,166400.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,"Dixon, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Jefferson City, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Jefferson City, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Jefferson City, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Vienna, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Sturgeon, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"New Franklin, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Bates City, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Columbia, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Columbia, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Emma, MO",106916.0,182047.0,MO
NATIONAL GRID CO USA (NE POWER),Full-time,False,United States,a year,Unknown,72000.0,85000.0,Unknown
Citi,Full-time,False,United States,a year,Unknown,105850.0,158780.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,"Cuba, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Cuba, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Rolla, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Rolla, MO",109696.0,186781.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Marionville, MO",90628.0,154313.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Columbia, MO",90628.0,154313.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Freeburg, MO",76798.0,130764.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Sturgeon, MO",90628.0,154313.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Leeton, MO",90628.0,154313.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Leeton, MO",90628.0,154313.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Whiteman AFB, MO",106916.0,182047.0,MO
Fortuna BMC,Full-time,False,United States,a year,Unknown,60000.0,90000.0,Unknown
Ortho Clinical Diagnostics,Full-time,False,United States,a year,Unknown,80000.0,143000.0,Unknown
EDWARD JONES,Full-time,False,United States,a year,"St James, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Turners, MO",106916.0,182047.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Duke, MO",76798.0,130764.0,MO
Harnham,Full-time,False,United States,an hour,Unknown,124800.0,166400.0,Unknown
Fortuna BMC,Full-time,False,United States,a year,Unknown,77100.0,124000.0,Unknown
AMN HEALTHCARE,Full-time,False,United States,an hour,Unknown,50960.0,60840.0,Unknown
AMN HEALTHCARE,Full-time,False,United States,an hour,Unknown,50960.0,60840.0,Unknown
Shelter Insurance,Full-time,False,United States,a year,"Columbia, MO",49962.0,72744.0,MO
EDWARD JONES,Full-time,False,United States,a year,"Rolla, MO",106916.0,182047.0,MO
